[2026-01-17T08:36:45.245+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-17T08:36:45.270+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.281+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.282+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-17T08:36:45.303+0000] {taskinstance.py:2330} INFO - Executing <Task(DfToCsvOperator): fetch_news_to_csv> on 2026-01-16 00:00:00+00:00
[2026-01-17T08:36:45.312+0000] {warnings.py:112} WARNING - This process (pid=142) is multi-threaded, use of fork() may lead to deadlocks in the child.

[2026-01-17T08:36:45.315+0000] {standard_task_runner.py:64} INFO - Started process 179 to run task
[2026-01-17T08:36:45.318+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'daily_news_collection', 'fetch_news_to_csv', 'scheduled__2026-01-16T00:00:00+00:00', '--job-id', '12', '--raw', '--subdir', 'DAGS_FOLDER/daily_news_collection.py', '--cfg-path', '/tmp/tmpyrdpn9ep']
[2026-01-17T08:36:45.327+0000] {standard_task_runner.py:91} INFO - Job 12: Subtask fetch_news_to_csv
[2026-01-17T08:36:45.417+0000] {task_command.py:426} INFO - Running <TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [running]> on host d8c064bd46bc
[2026-01-17T08:36:45.624+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_news_collection' AIRFLOW_CTX_TASK_ID='fetch_news_to_csv' AIRFLOW_CTX_EXECUTION_DATE='2026-01-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-16T00:00:00+00:00'
[2026-01-17T08:36:45.632+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-17T08:36:45.658+0000] {logging_mixin.py:188} INFO - Đang sử dụng thư viện: vnstock version 3.x
[2026-01-17T08:36:45.659+0000] {logging_mixin.py:188} INFO - Sẽ lấy tin tức cho ngày: 2026-01-17
[2026-01-17T08:36:45.668+0000] {logging_mixin.py:188} INFO - 
=== QUÉT TIN TỨC NGÀY 2026-01-16 (1 luồng) ===
[2026-01-17T08:36:45.670+0000] {logging_mixin.py:188} INFO - -> Đang quét 1731 mã
[2026-01-17T08:38:54.277+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 100/1731 mã (5.8%)
[2026-01-17T08:39:43.390+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy VGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:40.468+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy INC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:43.563+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IN4: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:46.666+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IMP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:51.100+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ILS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:54.467+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ILC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:24:58.763+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ILA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:01.863+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IJC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:05.117+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IHK: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:08.517+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IFS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:11.620+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IDV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:14.999+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IDP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:22.126+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IDI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:25.234+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy IDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:28.345+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:31.457+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:34.574+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:37.854+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:41.176+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:25:44.325+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ICC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
